ke0,directional_derivative,is_fml_support,fml_weight
1.23150000000000004,-5.73147959717617539,false,0.00000000000000000
1.24499999999999988,-3.64574250775919495,false,0.00000000000000000
1.25850000000000017,-2.37412284761177261,false,0.00000000000000000
1.27200000000000002,-1.74949208058332317,false,0.00000000000000000
1.28550000000000009,-1.52835344159360886,false,0.00000000000000000
1.29900000000000015,-1.89271379678731932,false,0.00000000000000000
1.31250000000000000,-2.54735032224881763,false,0.00000000000000000
1.32600000000000007,-4.56938937658428301,false,0.00000000000000000
1.33950000000000014,-1.09690778152545931,false,0.00000000000000000
1.35300000000000020,-5.97887727106137845,false,0.00000000000000000
1.36650000000000005,-2.94296827519951876,false,0.00000000000000000
1.38000000000000012,0.00000382236055430,true,0.02614734520455158
1.39350000000000018,-0.03618376970209169,true,0.00000272588236299
1.40700000000000003,-4.99937740309547962,false,0.00000000000000000
1.42050000000000010,-5.16317501016148128,false,0.00000000000000000
1.43400000000000016,-2.75620274843200264,false,0.00000000000000000
1.44750000000000023,-3.07659119783654944,false,0.00000000000000000
1.46100000000000008,-3.19856873220606985,false,0.00000000000000000
1.47450000000000014,-1.98017842741525385,false,0.00000000000000000
1.48800000000000021,-1.43601307354325058,false,0.00000000000000000
1.50150000000000006,-2.22095276664282437,false,0.00000000000000000
1.51500000000000012,-2.68876420558639495,false,0.00000000000000000
1.52850000000000019,-2.04054714905466028,false,0.00000000000000000
1.54200000000000004,-5.75771023922577285,false,0.00000000000000000
1.55550000000000010,-1.73723935608423119,false,0.00000000000000000
1.56900000000000017,0.00000005719506646,true,0.23711454344034538
1.58250000000000002,-3.49689591534171029,false,0.00000000000000000
1.59600000000000031,-0.00000022315495585,true,0.03410914816781372
1.60950000000000015,-0.82668966148791867,false,0.00000000000000000
1.62300000000000022,-3.86112286869106924,false,0.00000000000000000
1.63650000000000007,-1.12390728037622978,false,0.00000000000000000
1.65000000000000013,-2.59607371858004399,false,0.00000000000000000
1.66350000000000020,-5.71849563659769444,false,0.00000000000000000
1.67700000000000027,-4.81686598816145306,false,0.00000000000000000
1.69050000000000011,-3.88987097054122444,false,0.00000000000000000
1.70400000000000018,-7.20124610427284040,false,0.00000000000000000
1.71750000000000003,-4.10618750978268565,false,0.00000000000000000
1.73100000000000032,-4.38610210870858452,false,0.00000000000000000
1.74450000000000016,-8.52256451053223429,false,0.00000000000000000
1.75800000000000023,-8.67714683087685046,false,0.00000000000000000
1.77150000000000007,-5.96635076627649141,false,0.00000000000000000
1.78500000000000014,-4.60479541231218548,false,0.00000000000000000
1.79850000000000021,-9.07923057064373040,false,0.00000000000000000
1.81200000000000028,-3.16172337280659121,false,0.00000000000000000
1.82550000000000012,-5.13121249367415544,false,0.00000000000000000
1.83900000000000019,-9.48336649715238877,false,0.00000000000000000
1.85250000000000004,-2.23500109399185476,false,0.00000000000000000
1.86600000000000033,-1.03573610587328346,false,0.00000000000000000
1.87950000000000017,-7.68548578131436955,false,0.00000000000000000
1.89300000000000024,-2.87621570121311265,false,0.00000000000000000
1.90650000000000008,-3.47496502767384641,false,0.00000000000000000
1.92000000000000015,-3.72809277477740864,false,0.00000000000000000
1.93350000000000022,-3.06064737849501967,false,0.00000000000000000
1.94700000000000029,-3.88035137073100600,false,0.00000000000000000
1.96050000000000013,-7.95266369410580864,false,0.00000000000000000
1.97400000000000020,-4.65208014613482135,false,0.00000000000000000
1.98750000000000004,-15.40908318072172278,false,0.00000000000000000
2.00100000000000033,-11.26843066886360134,false,0.00000000000000000
2.01449999999999996,-1.83222758164541233,false,0.00000000000000000
2.02800000000000002,-10.19899574130677422,false,0.00000000000000000
2.04150000000000009,-13.36422656235265549,false,0.00000000000000000
2.05499999999999972,-3.15697312672139674,false,0.00000000000000000
2.06850000000000023,0.00000000022161828,true,0.01087401038076640
2.08200000000000029,-15.94793851379399996,false,0.00000000000000000
2.09549999999999992,-17.84632877722731337,false,0.00000000000000000
2.10899999999999999,-17.71005912463044751,false,0.00000000000000000
2.12250000000000005,-20.40048994835645146,false,0.00000000000000000
2.13600000000000012,-13.62535717913094402,false,0.00000000000000000
2.14950000000000019,-26.62819034804367391,false,0.00000000000000000
2.16300000000000026,-15.16563695942573986,false,0.00000000000000000
2.17649999999999988,-33.43847867196956258,false,0.00000000000000000
2.18999999999999995,-37.74008390030518711,false,0.00000000000000000
2.20350000000000001,-29.40094627243821890,false,0.00000000000000000
2.21700000000000008,-40.42148453684329468,false,0.00000000000000000
2.23050000000000015,-48.85248899350216334,false,0.00000000000000000
2.24399999999999977,-58.02419727880083400,false,0.00000000000000000
2.25749999999999984,-50.64928270076800487,false,0.00000000000000000
2.27100000000000035,-58.52257601381770513,false,0.00000000000000000
2.28449999999999998,-58.59003813041579178,false,0.00000000000000000
2.29800000000000004,-72.92571601910461254,false,0.00000000000000000
2.31149999999999967,-65.69642949927423103,false,0.00000000000000000
2.32499999999999973,-65.98454033114941808,false,0.00000000000000000
2.33850000000000025,-74.48117035927664631,false,0.00000000000000000
2.35199999999999987,-79.09269736689202546,false,0.00000000000000000
2.36549999999999994,-73.79024874528258238,false,0.00000000000000000
2.37900000000000000,-76.99022410271381034,false,0.00000000000000000
2.39249999999999963,-86.51591669016833919,false,0.00000000000000000
2.40600000000000014,-83.01853942516288498,false,0.00000000000000000
2.41950000000000021,-87.83146131048654581,false,0.00000000000000000
2.43299999999999983,-87.46553002319539871,false,0.00000000000000000
2.44649999999999990,-94.94784721671497607,false,0.00000000000000000
2.45999999999999996,-90.87962597464809278,false,0.00000000000000000
2.47350000000000003,-86.95981745587461376,false,0.00000000000000000
2.48700000000000010,-91.15557144388463939,false,0.00000000000000000
2.50049999999999972,-96.34745212543090531,false,0.00000000000000000
2.51399999999999979,-97.98923193777156371,false,0.00000000000000000
2.52750000000000030,-98.30831934107273185,false,0.00000000000000000
2.54099999999999993,-99.09994200923108565,false,0.00000000000000000
2.55449999999999999,-99.56053520464159590,false,0.00000000000000000
2.56800000000000006,-98.67988465097405992,false,0.00000000000000000
2.58149999999999968,-98.77812448097874665,false,0.00000000000000000
2.59500000000000020,-99.08555304805858555,false,0.00000000000000000
2.60850000000000026,-98.44419189233373402,false,0.00000000000000000
2.62199999999999989,-99.64467650170239210,false,0.00000000000000000
2.63549999999999995,-99.89712384925648792,false,0.00000000000000000
